date,office,title,detail,url
2020-12-01,Ministerio de Hacienda,Acuerdos/resoluciones modificaciones presupuestarias DL 640,La solicitud de información fue admitida,https://alac.funde.org/requests/5fc58ff38ad34f5dd1251034
2020-12-01,Fiscalía General de la República ,Registro de denuncias y avisos recibidos por la FGR procesadas y archivadas en contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Resolución. Concediendo el acceso a la información. Referencia 422-UAIP-FGR-2020. ,https://alac.funde.org/requests/5fb94adc8ad34f5dd122e896
2020-12-03,Ministerio de Salud,Ordenes de compras asociadas o relacionadas al contexto de le emergencia del COVID-19.,Petición pasa a cerrada,https://alac.funde.org/requests/5f74afd41e8e807fc860b76f
2020-12-03,Ministerio de Hacienda,Ejecución y modificación presupuestarios de agosto  a octubre 2020.,"Se analizara la información, si es pertinente apelar sobre la reserva invocada o no.",https://alac.funde.org/requests/5fa5d1778ad34f5dd11dbd97
2020-12-03,Ministerio de Agricultura y Ganadería,Versión Pública de los contratos de compra que el Ministerio de Agricultura y Ganadería ha realizado durante la emergencia por covid-19. ,Petición pasa a cerrada,https://alac.funde.org/requests/5f239dedbb58b73471a1ac6f
2020-12-03,Ministerio de Hacienda,Ejecución y modificación presupuestarios de agosto  a octubre 2020.,Petición pasa a cerrada,https://alac.funde.org/requests/5fa5d1778ad34f5dd11dbd97
2020-12-04,Fiscalía General de la República ,Registro de denuncias y avisos recibidos por la FGR sobre delitos relativos a crímenes de odio en perjuicio de la población LGTBIQ+ desde 2018 a octubre 2020.,Subsanó y confirmó la aclaración.,https://alac.funde.org/requests/5fbddbf78ad34f5dd123d478
2020-12-04,Fiscalía General de la República ,Registro del número de órdenes administrativas giradas y ejecutadas por fiscalía los sobre delitos relativos a la administración pública,Resolución. Concediendo el acceso a la información. Referencia 428-UAIP-FGR-2020,https://alac.funde.org/requests/5fbdc0828ad34f5dd123ce84
2020-12-04,Ministerio de Hacienda,Ejecución y modificación presupuestarios de julio 2020.,"Resolución final-entregando la información solicitada. Sin embargo respecto a la ejecución presupuestaria, NO incluyen datos relativos a la unidad presupuestaria 10 de la presidencia de la república (OIE). Por instrucciones del despacho ministerial, dicha información se encuentra Reservada, relacionado a un caso con Ref. MH-2020-202. (considerando II) de la resolución). ",https://alac.funde.org/requests/5faee3d78ad34f5dd11fdd13
2020-12-04,Fiscalía General de la República ,Registro de denuncias y avisos recibidos por la FGR sobre delitos relativos a la administración pública entre los años 2018 hasta octubre 2020 ,Subsanó la observación.,https://alac.funde.org/requests/5fbdbc7c8ad34f5dd123c90a
2020-12-04,Fiscalía General de la República ,"Registro o base de datos de denuncias y avisos recibidos por la FGR por violaciones a derechos humanos cometidos durante el conflicto armado el año 2018, 2019, hasta octubre 2020",Subsanó la observación.,https://alac.funde.org/requests/5fb7efe48ad34f5dd1229a14
2020-12-04,Fiscalía General de la República ,"Registro del numero de enfrentamientos armados ocurridos en todo el territorio nacional en el cual estén involucrados Agentes de la PNC y de la FAES, en los años 2018 a 2020.",Resolución-entregando información respecto a cantidad de personas que han resultado fallecidas producto del enfrentamientos armados. Pero también reorientan la solicitud de información hacia la oficina de información de la PNC para obtener la estadísticas del numero de enfrentamientos armados porque ellos no la poseen. Referencia 423-UAIP-FGR-2020. ,https://alac.funde.org/requests/5fb94ca08ad34f5dd122e98b
2020-12-04,Fiscalía General de la República ,Registro  del número de órdenes de captura giradas y ejecutadas por la FGR casos cometidos durante en el conflicto armado en El Salvador,Subsanó la observación y se confirmó. ,https://alac.funde.org/requests/5fb8220a8ad34f5dd122b4e3
2020-12-04,Fiscalía General de la República ,Registro o base de datos de denuncias y avisos recibidos por la FGR procesadas y archivadas por la Unidad Especializada del conflicto armado,Subsanó la observación y se confirmo.,https://alac.funde.org/requests/5fb7f19d8ad34f5dd1229eaf
2020-12-04,Fiscalía General de la República ,Registro o base de datos de avisos y denuncias recibidas en fiscalía en contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Subsanó la observación.,https://alac.funde.org/requests/5fb948228ad34f5dd122df81
2020-12-04,Fiscalía General de la República ,"Montos del presupuesto asignado y ejecutado desde el año 2018, 2019, hasta octubre 2020, para financiar la Unidad Especializada contra conflicto armado","Resolución final, concediendo el acceso a la información. Hacen entrega del listado de capacitaciones recibidas la unidad especializada y el monto asignado a casa área de trabajo especializada en delitos por el conflicto armado. ",https://alac.funde.org/requests/5fb7f2db8ad34f5dd1229f22
2020-12-05,Ministerio de Hacienda,Ejecución y modificación presupuestarios de julio 2020.,Petición pasa a cerrada,https://alac.funde.org/requests/5faee3d78ad34f5dd11fdd13
2020-12-05,Ministerio de Hacienda,Ejecución y modificación presupuestarios de julio 2020.,Se analizara la información por si proceder recurso de apelación ante la reserva invocada o no.,https://alac.funde.org/requests/5faee3d78ad34f5dd11fdd13
2020-12-07,Fiscalía General de la República ,"Montos del presupuesto asignado y ejecutado desde el año 2018, 2019, hasta octubre 2020, para financiar la Unidad Especializada de los delitos relativos a la administración pública","Resolución de complejidad, ampliando el plazo por 5 días mas para brindar respuesta. Referencia 429-UAIP-FGR-2020. ",https://alac.funde.org/requests/5fbdbfa38ad34f5dd123cd6d
2020-12-08,Fiscalía General de la República ,"Montos del presupuesto asignado y ejecutado desde el año 2018, 2019, hasta octubre 2020, para financiar la Unidad Especializada contra conflicto armado",Petición pasa a cerrada,https://alac.funde.org/requests/5fb7f2db8ad34f5dd1229f22
2020-12-11,Instituto de Acceso a la Información Pública,"Copia del vídeo o audio y acta de Sesión Ordinaria del pleno, del 07 de Dic, 2020.",Petición creada,https://alac.funde.org/requests/5fd3afa98ad34f5dd127109a
2020-12-11,Instituto de Acceso a la Información Pública,"Copia del vídeo o audio y acta de Sesión Ordinaria del pleno, del 07 de Dic, 2020.",Solicitud enviada,https://alac.funde.org/requests/5fd3afa98ad34f5dd127109a
2020-12-12,Fiscalía General de la República ,Registro de denuncias y avisos recibidos por la FGR procesadas y archivadas por la Unidad Especializada de delitos relativos a la administración pública entre los años 2018 a octubre 2020.,Resolución de Complejidad de su solicitud de información identificada con la Referencia 430-UAIP-FGR-2020. Amplían el plazo de respuesta por 5 días adicionales. ,https://alac.funde.org/requests/5fbdbefb8ad34f5dd123c9a3
2020-12-12,Fiscalía General de la República ,Registro de avisos y denuncias recibidas en fiscalía en contra Agentes de la Policía Nacional Civil (PNC) por abuso policial en años 2018 a 2020.,Resolución final-Acceso a la información estadística. Ref. 425-UAIP-FGR-2020. ,https://alac.funde.org/requests/5fb95be68ad34f5dd122f252
2020-12-14,Policía Nacional Civil,"Registro del numero de enfrentamientos armados ocurridos en todo el territorio nacional en el cual estén involucrados Agentes de la PNC y de la FAES, en los años 2018 a 2020.",Solicitud enviada,https://alac.funde.org/requests/5fd7f2358ad34f5dd127bb61
2020-12-14,Instituto de Acceso a la Información Pública,"Copia del vídeo o audio y acta de Sesión Ordinaria del pleno, del 14 de Dic, 2020.",Petición creada,https://alac.funde.org/requests/5fd7f55b8ad34f5dd127bbee
2020-12-14,Fiscalía General de la República ,"Registro del numero de enfrentamientos armados ocurridos en todo el territorio nacional en el cual estén involucrados Agentes de la PNC y de la FAES, en los años 2018 a 2020.",Petición pasa a cerrada,https://alac.funde.org/requests/5fb94ca08ad34f5dd122e98b
2020-12-14,Fiscalía General de la República ,Registro del número de órdenes de captura giradas y ejecutadas por la FGR contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Petición pasa a cerrada,https://alac.funde.org/requests/5fb949718ad34f5dd122e3ec
2020-12-14,Ministerio de Hacienda,Acuerdos/resoluciones modificaciones presupuestarias DL 640,"Se extendió el plazo de respuesta hasta Dic. 22, 2020.",https://alac.funde.org/requests/5fc58ff38ad34f5dd1251034
2020-12-14,Policía Nacional Civil,"Registro del numero de enfrentamientos armados ocurridos en todo el territorio nacional en el cual estén involucrados Agentes de la PNC y de la FAES, en los años 2018 a 2020.",Petición creada,https://alac.funde.org/requests/5fd7f2358ad34f5dd127bb61
2020-12-14,Fiscalía General de la República ,Registro de avisos y denuncias recibidas en fiscalía en contra Agentes de la Policía Nacional Civil (PNC) por abuso policial en años 2018 a 2020.,Petición pasa a cerrada,https://alac.funde.org/requests/5fb95be68ad34f5dd122f252
2020-12-14,Instituto de Acceso a la Información Pública,"Copia del vídeo o audio y acta de la sesión del pleno ordinaria del IAIP, del 09 de noviembre de 2020.",Petición pasa a cerrada,https://alac.funde.org/requests/5faac82d8ad34f5dd11ee21f
2020-12-14,Fiscalía General de la República ,"Montos del presupuesto asignado y ejecutado desde el año 2018, 2019, hasta octubre 2020, para financiar la Unidad Especializada de los delitos relativos a la administración pública",Resolución final. Concediendo el acceso a la información. ,https://alac.funde.org/requests/5fbdbfa38ad34f5dd123cd6d
2020-12-14,Fiscalía General de la República ,Copia del Protocolo Único de Procedimiento del Convenio de Cooperación Técnica-OEA-FGR,Petición pasa a cerrada,https://alac.funde.org/requests/5ea87091d66fb6729691927a
2020-12-14,Instituto de Acceso a la Información Pública,"Copia del vídeo o audio y acta de Sesión Ordinaria del pleno, del 14 de Dic, 2020.",Solicitud enviada,https://alac.funde.org/requests/5fd7f55b8ad34f5dd127bbee
2020-12-14,Ministerio de Hacienda,"Acuerdos No. 371, 388, 403, 419, 494 y 850",Se remitió la solicitud de información,https://alac.funde.org/requests/5fea69878ad34f5dd128ce41
2020-12-14,Fiscalía General de la República ,Registro del número de órdenes administrativas giradas y ejecutadas por fiscalía los sobre delitos relativos a la administración pública,Petición pasa a cerrada,https://alac.funde.org/requests/5fbdc0828ad34f5dd123ce84
2020-12-14,Fiscalía General de la República ,Registro de denuncias y avisos recibidos por la FGR procesadas y archivadas en contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Petición pasa a cerrada,https://alac.funde.org/requests/5fb94adc8ad34f5dd122e896
2020-12-15,Fiscalía General de la República ,"Registro de las denuncias y avisos atendidas por la CICIES entre marzo y abril 2020, y protocolo",Se envió nuevamente la solicitud,https://alac.funde.org/requests/5e9e2ec9d66fb672968c004e
2020-12-15,Fiscalía General de la República ,"Montos del presupuesto asignado y ejecutado desde el año 2018, 2019, hasta octubre 2020, para financiar la Unidad Especializada de los delitos relativos a la administración pública",Petición pasa a cerrada,https://alac.funde.org/requests/5fbdbfa38ad34f5dd123cd6d
2020-12-16,Policía Nacional Civil,"Registro del numero de enfrentamientos armados ocurridos en todo el territorio nacional en el cual estén involucrados Agentes de la PNC y de la FAES, en los años 2018 a 2020.",Admisión. PNC- UAIP-527-2020. Fecha de respuesta 6 de enero-2021.,https://alac.funde.org/requests/5fd7f2358ad34f5dd127bb61
2020-12-18,Ministerio de Hacienda,"Acuerdos No. 371, 388, 403, 419, 494 y 850",La solicitud de información fue admitida,https://alac.funde.org/requests/5fea69878ad34f5dd128ce41
2020-12-18,Ministerio de Hacienda,"Acuerdos No. 371, 388, 403, 419, 494 y 850","Se brindaron los enlaces de los acuerdos No. 371, 388, 403, 419 y 494",https://alac.funde.org/requests/5fea69878ad34f5dd128ce41
2020-12-22,Ministerio de Hacienda,Acuerdos/resoluciones modificaciones presupuestarias DL 640,Se recibió resolución final. La unidad administrativa correspondiente no envió la información requerida.,https://alac.funde.org/requests/5fc58ff38ad34f5dd1251034
2021-01-04,Ministerio de Hacienda,Acuerdos/resoluciones modificaciones presupuestarias DL 640,Se presentó recurso por falta de respuesta ante el IAIP <https://alac.funde.org/complains/5ff38bcc8ad34f5dd1295041>,https://alac.funde.org/requests/5fc58ff38ad34f5dd1251034
2021-01-06,Ministerio de Hacienda,"Acuerdos No. 371, 388, 403, 419, 494 y 850",Se amplió el plazo de respuesta hasta el 14 de enero de 2021.,https://alac.funde.org/requests/5fea69878ad34f5dd128ce41
2021-01-12,Asamblea Legislativa,Copia íntegra del vídeo o audio y acta o guía de entrevista realizada como candidato a Fiscal General de la República al Lic. Raúl Melara,Se retiró información en la UAIP sobre el informe de la subcomisión de la Asamblea Legislativa a candidato a Fiscal General de la República-2018. y El audio de la entrevista.,https://alac.funde.org/requests/5fb59b328ad34f5dd1220a97
2021-01-12,Asamblea Legislativa,Copia íntegra del vídeo o audio y acta o guía de entrevista realizada como candidato a Fiscal General de la República al Lic. Raúl Melara,"Debido a que la información entrada es muy pesada se guardo en Drive para su descarga libre a traves de los siguientes enlaces: - https://drive.google.com/file/d/1UbeHMhbtanH0cSpmeCGjijoVY9SYFwCM/view?usp=sharing , - https://drive.google.com/file/d/1_qRM4qooM9WWmvqbdXgFLYZFB741Xi3B/view?usp=sharing ",https://alac.funde.org/requests/5fb59b328ad34f5dd1220a97
2021-01-13,Asamblea Legislativa,Copia íntegra del vídeo o audio y acta o guía de entrevista realizada como candidato a Fiscal General de la República al Lic. Raúl Melara,Petición pasa a cerrada,https://alac.funde.org/requests/5fb59b328ad34f5dd1220a97
2021-01-14,Ministerio de Hacienda,"Acuerdos No. 371, 388, 403, 419, 494 y 850",Se recibió resolución final. No hubo respuesta de la unidad que tiene en su poder la información,https://alac.funde.org/requests/5fea69878ad34f5dd128ce41
2021-01-18,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias nov-dic/2020,Se remitió la solicitud de información,https://alac.funde.org/requests/600623b98ad34f5dd12b6d95
2021-01-18,Ministerio de Hacienda,Detalle del Presupuesto General del Estado 2021,Se remitió la solicitud de información,https://alac.funde.org/requests/600622d08ad34f5dd12b6956
2021-01-19,Ministerio de Hacienda,Detalle del Presupuesto General del Estado 2021,El Ministerio de Hacienda avisó sobre el número de referencia de la solicitud: MH-2021-013,https://alac.funde.org/requests/600622d08ad34f5dd12b6956
2021-01-19,Ministerio de Hacienda,Detalle del Presupuesto General del Estado 2021,La solicitud de información fue admitida por el Ministerio de Hacienda,https://alac.funde.org/requests/600622d08ad34f5dd12b6956
2021-01-19,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias nov-dic/2020,La solicitud de información fue recibida por el Ministerio de Hacienda. El código de referencia es MH-2021-012.,https://alac.funde.org/requests/600623b98ad34f5dd12b6d95
2021-01-21,Presidencia de la República,Demanda CA contra presidente de la República (Elección Comisionada Soriano),Petición creada,https://alac.funde.org/requests/6009ca868ad34f5dd12bf042
2021-01-25,Fiscalía General de la República ,Nombres de los que conforman el Consejo Fiscal de la FGR,Solicitud enviada,https://alac.funde.org/requests/600f0e298ad34f5dd12c9e7d
2021-01-25,Fiscalía General de la República ,Nombres de los que conforman el Consejo Fiscal de la FGR,Petición creada,https://alac.funde.org/requests/600f0e298ad34f5dd12c9e7d
2021-01-28,Fiscalía General de la República ,Nombres de los que conforman el Consejo Fiscal de la FGR,Admisión. Ref. 58-UAIP-FGR-2021,https://alac.funde.org/requests/600f0e298ad34f5dd12c9e7d
2021-02-02,Asamblea Legislativa,Detalle de plazas por contrato y por ley de salario del proyecto de presupuesto 2020 para la AL,Recepción a la solicitud. Ref. OIP-AL-6831  ,https://alac.funde.org/requests/5e2eff360634d8e44d880c26
2021-02-02,Asamblea Legislativa,Proceso de contratación en la Asamblea,Recepción a la solicitud. Ref. OIP-AL-6830 ,https://alac.funde.org/requests/6018c6268ad34f5dd12da445
2021-02-02,Asamblea Legislativa,Proceso de contratación en la Asamblea,Petición creada,https://alac.funde.org/requests/6018c6268ad34f5dd12da445
2021-02-02,Asamblea Legislativa,Proceso de contratación en la Asamblea,Solicitud enviada,https://alac.funde.org/requests/6018c6268ad34f5dd12da445
2021-02-02,Asamblea Legislativa,Proceso de contratación en la Asamblea ,Petición pasa a cerrada,https://alac.funde.org/requests/5e17ab7a0634d8e44d842bcb
2021-02-02,Asamblea Legislativa,Personal contratado por la AL asignada a la fracción del partido GANA,Petición pasa a cerrada,https://alac.funde.org/requests/5e17ac150634d8e44d842c2c
2021-02-02,Asamblea Legislativa,Detalle de plazas por contrato y por ley de salario del proyecto de presupuesto 2020 para la AL,Se remitió solicitud de información,https://alac.funde.org/requests/5e2eff360634d8e44d880c26
2021-02-03,Asamblea Legislativa,"Registro de las Planilla de pagos de la Asamblea año 2020, 2021",Solicitud enviada,https://alac.funde.org/requests/603d213b8ad34f5dd1314ad7
2021-02-04,Instituto Salvadoreño de Desarrollo Municipal ,Copia del estado de situación financiera y de resultados de COMURES años 2019 y 2020,Solicitud enviada,https://alac.funde.org/requests/603d54ca8ad34f5dd13171eb
2021-02-05,Alcaldía de Nejapa,"Base de solicitudes de información y procesos tramitados por la municipalidad, años: 2017 al 2020.",Solicitud enviada,https://alac.funde.org/requests/603d58da8ad34f5dd1317267
2021-02-06,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias nov-dic/2020,"El Ministerio de Hacienda amplió el plazo de respuesta hasta Feb. 09, 2021",https://alac.funde.org/requests/600623b98ad34f5dd12b6d95
2021-02-06,Ministerio de Hacienda,Detalle del Presupuesto General del Estado 2021,"El Ministerio de Hacienda amplió el plazo de respuesta hasta Feb. 09, 2021",https://alac.funde.org/requests/600622d08ad34f5dd12b6956
2021-02-08,Alcaldía de San Salvador,"Base de solicitudes de información y procesos tramitados por la municipalidad, años: 2017 al 2020",Solicitud enviada,https://alac.funde.org/requests/603d5b8e8ad34f5dd13176e2
2021-02-08,Fiscalía General de la República ,Nombres de los que conforman el Consejo Fiscal de la FGR,Resolución de Complejidad. Amplían el plazo a 5 días hábiles adicionales. Finaliza el 15-02-21,https://alac.funde.org/requests/600f0e298ad34f5dd12c9e7d
2021-02-09,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias nov-dic/2020,"Resolución favorable y entrega de información. Sin embargo, la información entregada no está referenciada por mes. Se hizó la observación al Ministerio de Hacienda.",https://alac.funde.org/requests/600623b98ad34f5dd12b6d95
2021-02-10,Tribunal de Ética Gubernamental,Base de datos de avisos y denuncias recibidas por el tribunal de ética del año 2020,Denuncia enviada,https://alac.funde.org/requests/603d4a4c8ad34f5dd1316a7f
2021-02-11,Tribunal Supremo Electoral,Base de datos de denuncias emitidas de manera oficiosa por el tribunal del año 2020,Solicitud enviada,https://alac.funde.org/requests/603d4f4a8ad34f5dd1316b82
2021-02-15,Tribunal Supremo Electoral,Base de datos de avisos y denuncias recibidas por el tribunal del año 2020. ,Solicitud enviada,https://alac.funde.org/requests/603d50438ad34f5dd1316bb5
2021-02-15,Fiscalía General de la República ,Nombres de los que conforman el Consejo Fiscal de la FGR,"Resolución final, concediendo el acceso a la información. Referencia 58-UAIP-FGR-2020. ",https://alac.funde.org/requests/600f0e298ad34f5dd12c9e7d
2021-02-16,Presidencia de la República,Libro diario del OIE del año 2020.,Solicitud enviada,https://alac.funde.org/requests/603d5e9f8ad34f5dd1317846
2021-02-16,Alcaldia Municipal de Santa Ana,"Solicito carpeta técnica del proyecto Ciudad Luz, con todos sus archivos que la componen de manera digital y otras - alcaldía de Santa Ana",Petición creada,https://alac.funde.org/requests/602c10fc8ad34f5dd12f5cd9
2021-02-16,Ministerio de Educación, Información sobre los procesos de graduación y certificación de títulos universitarios que han sido aprobados o se encuentran en trámite en el MINED,Petición creada,https://alac.funde.org/requests/602c10818ad34f5dd12f58c7
2021-02-17,Fiscalía General de la República ,Registro público del total de denuncias atendidas por la institución desde marzo 2020 a diciembre 2020.,Solicitud enviada,https://alac.funde.org/requests/603d3b908ad34f5dd1315cf4
2021-02-18,Ministerio de Salud,Compras de vacunas con temperatura +2°c a +8°c contra el COVID-19,Petición creada,https://alac.funde.org/requests/602eb4638ad34f5dd12fbc97
2021-02-18,Ministerio de Salud,Compras de vacunas con temperatura +2°c a +8°c contra el COVID-19,Solicitud enviada,https://alac.funde.org/requests/602eb4638ad34f5dd12fbc97
2021-02-18,Ministerio de Salud,Gastos Ejecutados para la instalación y adecuación de las cabinas de vacunación para distribuir la dosis de las vacunas contra el Covid-19,Solicitud enviada,https://alac.funde.org/requests/6035369e8ad34f5dd13048d4
2021-02-18,Ministerio de Salud,Compras de vacunas la temperatura: Ultracongeladas contra el COVID-19,Solicitud enviada,https://alac.funde.org/requests/603533628ad34f5dd13046bb
2021-02-18,Alcaldia Municipal de Santa Ana,"Plan Operativo anual de la Unidad de la Mujer de los años 2018. 2019, 2020 y 2021, Alcaldia Municipal ",Petición creada,https://alac.funde.org/requests/602eaa338ad34f5dd12fbb8f
2021-02-18,Ministerio de Salud,Plan de vacunación contra el Covid-19 & Cronograma de entrega de las vacunas ,Solicitud enviada,https://alac.funde.org/requests/603535448ad34f5dd130479f
2021-02-19,Fiscalía General de la República ,Registro público de las avisos y denuncias atendidas por la CICIES de mayo a diciembre 2020,Solicitud enviada,https://alac.funde.org/requests/603d447d8ad34f5dd13161a8
2021-02-23,Ministerio de Salud,Compras de medicamentos realizadas por el Ministerio de Salud del mes junio a diciembre de 2020.,Solicitud enviada,https://alac.funde.org/requests/60353fe68ad34f5dd1304a9e
2021-02-23,Ministerio de Salud,Compras de medicamentos realizadas por el Ministerio de Salud del mes junio a diciembre de 2020.,Petición creada,https://alac.funde.org/requests/60353fe68ad34f5dd1304a9e
2021-02-23,Ministerio de Salud,Compras de medicamentos de mayo a junio 2020.,Petición pasa a cerrada,https://alac.funde.org/requests/5eed0c6fa30f9895d610f3bd
2021-02-24,Alcaldía de San Salvador,Copia de informes de auditoria o exámenes especiales realizados a la alcaldía correspondiente al año 2020 ,Solicitud enviada,https://alac.funde.org/requests/6037f9908ad34f5dd130830b
2021-02-24,Ministerio de Salud,Compras de vacunas con temperatura +2°c a +8°c contra el COVID-19,Admisión. Minsal-2021-169,https://alac.funde.org/requests/602eb4638ad34f5dd12fbc97
2021-02-24,Alcaldía de San Salvador,Informe de rendición de cuentas correspondiente al año 2020. ,Solicitud enviada,https://alac.funde.org/requests/6037f9fc8ad34f5dd1308755
2021-02-24,Alcaldía de Antiguo Cuscatlán,Copia de informes de auditoria o exámenes especiales realizados a la alcaldía correspondiente al año 2020 ,Solicitud enviada,https://alac.funde.org/requests/6037f71f8ad34f5dd1307e9a
2021-02-24,Alcaldía de Santa Tecla,Informe de rendición de cuentas correspondiente al año 2020. ,Solicitud enviada,https://alac.funde.org/requests/6037fb478ad34f5dd1308fb9
2021-02-24,Ministerio de Salud,Gastos Ejecutados para la instalación y adecuación de las cabinas de vacunación para distribuir la dosis de las vacunas contra el Covid-19,Admisión. Minsal-2021-169,https://alac.funde.org/requests/6035369e8ad34f5dd13048d4
2021-02-24,Alcaldía de Santa Tecla,Copia de informes de auditoria o exámenes especiales realizados a la alcaldía correspondiente al año 2020 ,Solicitud enviada,https://alac.funde.org/requests/6037faac8ad34f5dd1308b8c
2021-02-24,Ministerio de Salud,Plan de vacunación contra el Covid-19 & Cronograma de entrega de las vacunas ,Admisión. Minsal-2021-169,https://alac.funde.org/requests/603535448ad34f5dd130479f
2021-02-24,Ministerio de Salud,Compras de vacunas la temperatura: Ultracongeladas contra el COVID-19,Admisión. Minsal-2021-169,https://alac.funde.org/requests/603533628ad34f5dd13046bb
2021-02-24,Alcaldía de Antiguo Cuscatlán,Informe de rendición de cuentas correspondiente al año 2020. ,Solicitud enviada,https://alac.funde.org/requests/6037f8e08ad34f5dd1307ee0
2021-02-25,Instituto Salvadoreño del Seguro Social,"Registro o nómina de Asesores del Consejo Directivo del ISSS de los años 2019, 2020 y 2021.",Solicitud enviada,https://alac.funde.org/requests/60395b348ad34f5dd130d2db
2021-02-25,Alcaldía de San Salvador,Informe de rendición de cuentas correspondiente al año 2020. ,"Resolución 69-UAIP-2021. Admisión. Fecha de respuesta Marzo. 11, 2021.",https://alac.funde.org/requests/6037f9fc8ad34f5dd1308755
2021-02-25,Alcaldía de San Salvador,Copia de informes de auditoria o exámenes especiales realizados a la alcaldía correspondiente al año 2020 ,"Resolución 70-UAIP-2021. Admisión. Fecha de respuesta Marzo. 11, 2021.",https://alac.funde.org/requests/6037f9908ad34f5dd130830b
2021-02-25,Instituto Salvadoreño del Seguro Social,"Copia de Acuerdos Ministeriales de nombramientos de asesores, años 2019, 2020 y 2021",Solicitud enviada,https://alac.funde.org/requests/60395ac98ad34f5dd130cea2
2021-02-26,Alcaldia Municipal de Santa Ana,Informes de auditoría o exámenes especiales realizados en la Alcaldía Municipal de Santa Ana,Petición creada,https://alac.funde.org/requests/6038865b8ad34f5dd130b263
2021-02-26,Alcaldia Municipal de Santa Ana,Informes de auditoría o exámenes especiales realizados en la Alcaldía Municipal de Santa Ana,Solicitud enviada ,https://alac.funde.org/requests/6038865b8ad34f5dd130b263
2021-02-26,Ministerio de Salud,Compras de medicamentos realizadas por el Ministerio de Salud del mes junio a diciembre de 2020.,Admisión. 187-Minsal,https://alac.funde.org/requests/60353fe68ad34f5dd1304a9e
2021-02-26,Alcaldia Municipal de Santa Ana,Informe de rendición de cuentas alcaldía Municipal de Santa Ana,Petición creada,https://alac.funde.org/requests/6038875a8ad34f5dd130baa6
2021-03-03,Ministerio de Educación, Información sobre los procesos de graduación y certificación de títulos universitarios que han sido aprobados o se encuentran en trámite en el MINED,Informacion recibida,https://alac.funde.org/requests/602c10818ad34f5dd12f58c7
2021-03-04,Ministerio de Salud,Gastos Ejecutados para la instalación y adecuación de las cabinas de vacunación para distribuir la dosis de las vacunas contra el Covid-19,Ampliación de plazo de respuesta ,https://alac.funde.org/requests/6035369e8ad34f5dd13048d4
2021-03-04,Ministerio de Salud,Compras de vacunas con temperatura +2°c a +8°c contra el COVID-19,Ampliación de plazo de respuesta ,https://alac.funde.org/requests/602eb4638ad34f5dd12fbc97
2021-03-04,Ministerio de Salud,Plan de vacunación contra el Covid-19 & Cronograma de entrega de las vacunas ,Ampliación de plazo de respuesta ,https://alac.funde.org/requests/603535448ad34f5dd130479f
2021-03-04,Ministerio de Salud,Compras de vacunas la temperatura: Ultracongeladas contra el COVID-19,Ampliación plazo de respuesta ,https://alac.funde.org/requests/603533628ad34f5dd13046bb
2021-03-07,Tribunal Supremo Electoral,Expediente Administrativo de acreditación como periodista del señor José Roberto Silva,Petición creada,https://alac.funde.org/requests/604529c6b068247317dd44ff
2021-03-07,Tribunal Supremo Electoral,Expediente Administrativo de revocatoria de la acreditación como periodista del señor José Roberto Silva,Solicitud enviada,https://alac.funde.org/requests/60452beeb068247317dd4538
2021-03-07,Tribunal Supremo Electoral,Expediente Administrativo de acreditación como periodista del señor José Roberto Silva,Solicitud enviada,https://alac.funde.org/requests/604529c6b068247317dd44ff
2021-03-07,Tribunal Supremo Electoral,Expediente Administrativo de revocatoria de la acreditación como periodista del señor José Roberto Silva,Petición creada,https://alac.funde.org/requests/60452beeb068247317dd4538
2021-03-07,Presidencia de la República,"Expediente laboral del señor José Roberto Silva, empleado de la Radio El Salvador",Petición creada,https://alac.funde.org/requests/604524cab068247317dd3ca2
2021-03-07,Presidencia de la República,"Expediente laboral del señor José Roberto Silva, empleado de la Radio El Salvador",Solicitud enviada,https://alac.funde.org/requests/604524cab068247317dd3ca2
2021-03-08,Ministerio de Educación,Copia íntegra del vídeo y audio y acta de la celebración de la Asamblea General-elección de terna a Comisionados suplentes del IAIP por el sector de Universidades,Solicitud enviada,https://alac.funde.org/requests/604680fcb068247317dd7e85
2021-03-08,Tribunal Supremo Electoral,Expediente Administrativo de revocatoria de la acreditación como periodista del señor José Roberto Silva,Subsanó prevención,https://alac.funde.org/requests/60452beeb068247317dd4538
2021-03-08,Tribunal Supremo Electoral,Expediente Administrativo de revocatoria de la acreditación como periodista del señor José Roberto Silva,Prevención,https://alac.funde.org/requests/60452beeb068247317dd4538
2021-03-08,Tribunal Supremo Electoral,Expediente Administrativo de acreditación como periodista del señor José Roberto Silva,"Prevención vía correo, anexa copias de DUIS",https://alac.funde.org/requests/604529c6b068247317dd44ff
2021-03-08,Tribunal Supremo Electoral,Expediente Administrativo de acreditación como periodista del señor José Roberto Silva,Subsanó prevención,https://alac.funde.org/requests/604529c6b068247317dd44ff
