year,ticket,date,title,msg,status
2020,143,2020-05-14,Asesoria y peticion de informacion sobre canastas basicas que dara el Estado en la Emergencia del COVID-19,[Expediente de solicitud MINISTERIO DE ECONOMIA](https://alac.f,openned
2020,144,2020-05-14,"Solicitud de informacion sobre los planes estrategicos para combatir el COVID -19 en El Refugio, Ahuachapan",Quisiera tener información sobre ¿Cuáles son los planes estraté,openned
2020,145,2020-05-15,Consulta de informacion sobre becas otorgadas por la Alcaldia de Santa Ana,gracias,openned
2020,145,2020-05-15,Consulta de informacion sobre becas otorgadas por la Alcaldia de Santa Ana,becas en alcaldia de santa ana,openned
2020,147,2020-05-16,,"Revolutional update of captchas regignizing software ""XEvil 4.",closed
2020,146,2020-05-16,Peticion de informacion sobre el bono especial otorgado para los empleados de Migracion,Tengo una petición. Los empleados de la Dirección General de M,openned
2020,146,2020-05-16,Peticion de informacion sobre el bono especial otorgado para los empleados de Migracion,Solicito la discreción del caso,openned
2020,157,2020-05-17,,Get 250 freespins + 500 deposit bonus / Получи 250 Фриспинов +,closed
2020,155,2020-05-17,Solicitud de informacion del costo del recarpeteo de la carreteraque conduce de Santa Ana a Chalchuapa,Saber el costo total de lo que fue el recarpeteo de la carreter,openned
2020,156,2020-05-17,,Find out how to win at gambling sites with our expert advice. <,closed
2020,154,2020-05-17,Solicitud de informacion sobre la construcion del hospital para la emergencia del COVID-19,Datos sobre la construcción del hospital para la emergencia del,openned
2020,160,2020-05-17,,Тут можно прочитать про <a href=http://yourdesires.ru/finance/b,closed
2020,159,2020-05-17,,<a href=http://www.alkraft.ru/>установка люка невидимки под пли,closed
2020,153,2020-05-17,Informacion sobre canastas basicas entregadas en la emergencia del COVID- 19,Respecto a las canastas basicas que seran repartidas,openned
2020,161,2020-05-17,,Paper Writing Service - EssayErudite.com    Academic assignme,closed
2020,162,2020-05-17,,This <a href=https://www.jackpotbetonline.com/><b>online casino,closed
2020,163,2020-05-17,,<a href=https://extraint.ru/catalog/nastolnaya_lampa_la_petite_,closed
2020,158,2020-05-17,,Посмотреть <a href=https://moscowakb.ru/shop/page3/>Мерседес МЛ,closed
2020,151,2020-05-17,Solicitud de informacion sobre el presupuesto asignado para la compensacion economica otorgado a algunos ciudadanos salvadoreños y la providad del presidente,Se asigno el presupuesto de 450m para ayuda económica a cada fa,closed
2020,152,2020-05-17,"Solicitud de informacion de proyecto en Canton Comecayo, Santa Ana","Quisiera consultar en cantón Comecayo, colonia Avilés, santa An",openned
2020,150,2020-05-17,Informacion sobre talleres vocacionales impartidos por la Alcaldia Municipal de Santa Ana,Información acerca de las diferentes clases gratis que se impar,openned
2020,149,2020-05-17,Informacion sobre talleres vocacionales impartidos en la Alcaldia Municipal de Santa Ana,Me gustaria recibir información acerca de las clases que se imp,closed
2020,148,2020-05-17,Solicitud de informacion sobre la emergencia del COVID-19,Información de la emergencia covid 19,openned
2020,169,2020-05-18,,https://sdxzcewacz.blogspot.com/2020/05/httpcredenta.html  <a,closed
2020,170,2020-05-18,,https://sdxzcewacz.blogspot.com/2020/05/httplearn.html  <a hre,closed
2020,168,2020-05-18,,Paper Writing Service - EssayErudite.com    Academic assignme,closed
2020,167,2020-05-18,,http://kwartyrky.biz.ua,closed
2020,166,2020-05-18,,"Already you reach seeking the allergy medication, talk with you",closed
2020,165,2020-05-18,,"How- violated, the examination must be repeated to confirm utmo",closed
2020,164,2020-05-18,,http://talktoislam.com/index.php?qa=user&qa_1=peruplain9 https,closed
2020,176,2020-05-19,,https://sdxzcewacz.blogspot.com/2020/05/httptheseptemberqueen_1,closed
2020,177,2020-05-19,,эпидидимит    :  Эпидидимит    https://bestsex.ru/uro_lech - Л,closed
2020,178,2020-05-19,,https://sdxzcewacz.blogspot.com/2020/05/httpsclass.html  <a hr,closed
2020,179,2020-05-19,,Wanna relax after a long day. Let’s chat! Visit the site,closed
2020,181,2020-05-19,Denuncia sobre falata de equipos de proteccion para personal de salud en hospitales de tercer nivel,Denunció la falta de equipo de sanitización en los hospitales d,openned
2020,175,2020-05-19,,<a href=https://www.parkerrussia.ru/pens/urban/PR80B-MLT5/>пода,closed
2020,192,2020-05-19,,What is the best security camera for home? What is the best aff,closed
2020,182,2020-05-19,Denuncia sobre falta de equipos medicos en la Unidad de Salud de Soyapango y mal manejo de los pacientes sospechosos de COVID-19,En la unida medica de Soyapango seguimos atendiendo pacientes s,openned
2020,191,2020-05-19,,What is computer vision? What face recognition software is the,closed
2020,190,2020-05-19,,"dating mixers near me  <a href="" http://amunlabs.com/things-to-",closed
2020,183,2020-05-19,,En la unida medica de Soyapango seguimos atendiendo pacientes s,closed
2020,184,2020-05-19,Denuncia de falta de insumos medicos en Unidades de Salud.,"Tenemos más de 2 meses de estar pidiendo insumos gabachones, gu",openned
2020,185,2020-05-19,"Denuncia sobre tratamiento de adultos en el hospital de Niños Benjamin Bloom , sin atender los protocolos de SEM",En el hospital bloom ya estamos colapsado este es solo un hospi,openned
2020,189,2020-05-19,Denuncia sobre mal manejo de pacientes en el uso de material inadecuado para su tratamiento en Centro de Contencion,"Yo estaba en un centro de contención como médico, donde todos l",openned
2020,186,2020-05-19,,En el hospital bloom ya estamos colapsado este es solo un hospi,closed
2020,180,2020-05-19,,<a href=https://megaremont.pro/msk-restavratsiya-vann/emalirovk,closed
2020,174,2020-05-19,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,200,2020-05-19,,<a href=http://tvteka.net/>Все русские тв каналы в HD</a> качес,closed
2020,172,2020-05-19,,What are <a href=https://www.jackpotbetonline.com/><b>the best,closed
2020,198,2020-05-19,,"Официальный сайт Hydra предлагает купить запрещенные товары, со",closed
2020,187,2020-05-19,Denuncia por falta de insumos medicos en  el Hospital Nacional San Rafael,Esta es la segunda vez que solicitamos ayuda del minsal espero,openned
2020,197,2020-05-19,,Проходите на официальный сайт Hydra. Тут вы можете приобрест,closed
2020,196,2020-05-19,,<b><a href=https://labedroom.com/>Furniture for sale</a></b>,closed
2020,195,2020-05-19,,<a href=http://remmont.com>new</a>  haus zu vermieten http://r,closed
2020,194,2020-05-19,,What is P2P video surveillance? What is a p2p camera? Is p2p ca,closed
2020,173,2020-05-19,,<a href=https://www.jackpotbetonline.com/><b>How to play online,closed
2020,188,2020-05-19,,Esta es la segunda vez que solicitamos ayuda del minsal espero,closed
2020,193,2020-05-19,,What is the best video surveillance system? What is the best vi,closed
2020,199,2020-05-19,,<a href=https://www.jackpotbetonline.com/><b>Top Tips for Winni,closed
2020,171,2020-05-19,,https://sdxzcewacz.blogspot.com/2020/05/httpsembeddedkids.html,closed
2020,204,2020-05-20,,"Знаете ли вы?  Бывший наркокурьер, став премьер-министром Юкон",closed
2020,201,2020-05-20,,<a href=https://vk.com/swing_bdsm_irkutsk>ищу секс мжм  </a>,closed
2020,205,2020-05-20,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,206,2020-05-20,,ï»¿<a href=https://www.prakritikolkata.com/>더킹카지노</a> <a href=,closed
2020,189,2020-05-20,Denuncia sobre mal manejo de pacientes en el uso de material inadecuado para su tratamiento en Centro de Contencion,"Buenas tardes, un gusto saludarlo ya agradeciendo la confianza,",openned
2020,207,2020-05-20,,Jeder Elektriker auf duesseldorfelektriker.de ist ein  einziga,closed
2020,203,2020-05-20,,http://schweizeruhrenbillig.com/  <a href=http://schweizeruhren,closed
2020,202,2020-05-20,,https://probivaem.me/detalizatsiya-nomera-bilayn - Детализация,closed
2020,209,2020-05-20,,"<a href=http://a-smm.ru/nakrutka-golosov/><img src=""https://wrc",closed
2020,185,2020-05-20,"Denuncia sobre tratamiento de adultos en el hospital de Niños Benjamin Bloom , sin atender los protocolos de SEM","Buenas tardes, un gusto saludarle, daremos tramite a su denunci",openned
2020,184,2020-05-20,Denuncia de falta de insumos medicos en Unidades de Salud.,"Buenas tardes, un gusto ayudarle, podria darnos mas detalles en",openned
2020,208,2020-05-20,,Фильмы и сериалы 2017-2018-2019 годов    <a href=https://hdcl,closed
2020,182,2020-05-20,Denuncia sobre falta de equipos medicos en la Unidad de Salud de Soyapango y mal manejo de los pacientes sospechosos de COVID-19,"Buenas tardes, es un gusto poder ayudarles, como ALAC, hemos ve",openned
2020,182,2020-05-20,Denuncia sobre falta de equipos medicos en la Unidad de Salud de Soyapango y mal manejo de los pacientes sospechosos de COVID-19,"Buenas tardes, es un gusto poder ayudarles, como ALAC, hemos ve",openned
2020,181,2020-05-20,Denuncia sobre falata de equipos de proteccion para personal de salud en hospitales de tercer nivel,"Buenas tardes, un gusto poder saludarles, nos podria brindar ma",openned
2020,187,2020-05-20,Denuncia por falta de insumos medicos en  el Hospital Nacional San Rafael,"Buenas tardes, agradecemos su confianza, sumaremos su peticion",openned
2020,219,2020-05-21,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,218,2020-05-21,,Блокчейн проверенный кошелек  <a href=http://xn--bcokchain-qub,closed
2020,217,2020-05-21,,Надежная компания  <a href=http://xn--llockchan-ipb923a.com>ко,closed
2020,216,2020-05-21,,Blockchain кошелек вход  <a href=http://xn--bcokchan-i2a75f.co,closed
2020,215,2020-05-21,,юрист шевченковский район запорожья  <a href=https://advokat.0,closed
2020,213,2020-05-21,,"вЂ“В РўР° РЅРµ, С‚РѕРІР°СЂРёС‰ Р»РµР№С‚РµРЅР°РЅС‚. <a href=http",closed
2020,212,2020-05-21,,mobile vpn apk download for <a href=https://bestvpnusathz.com>,closed
2020,211,2020-05-21,,바카라사이트<a href=https://www.shamsbim.com/>바카라사이트</a>,closed
2020,210,2020-05-21,,skipping doses viagra 2.5  http://viagraboomer.com - viagra 10,closed
2020,214,2020-05-21,,Добрый день.    преобразователь заработал. Функции для пантог,closed
2020,225,2020-05-22,,"http://mewkid.net/when-is-xaxlop/ - Amoxicillin 500mg <a href=""",closed
2020,220,2020-05-22,,Gun Deals visit site Now! | talk about 22lr extended clip<a hre,closed
2020,221,2020-05-22,,очень интересно но чичего не понятно  _________________  <a h,closed
2020,222,2020-05-22,,"Довольно интересно  _________________  <a href=""https://pinup",closed
2020,223,2020-05-22,,"http://mewkid.net/when-is-xaxlop/ - 18 <a href=""http://mewkid.n",closed
2020,224,2020-05-22,,"http://mewkid.net/when-is-xaxlop/ - Amoxicillin <a href=""http:/",closed
2020,227,2020-05-22,,Приветствую!    преобразователь от сезонных климатических усл,closed
2020,153,2020-05-22,Informacion sobre canastas basicas entregadas en la emergencia del COVID- 19,[Expediente de soliictud](https://alac.funde.org/requests/5ebdc,openned
2020,153,2020-05-22,Informacion sobre canastas basicas entregadas en la emergencia del COVID- 19,"Buenas tardes, un gusto poder ayudarte, la informacion relacion",openned
2020,152,2020-05-22,"Solicitud de informacion de proyecto en Canton Comecayo, Santa Ana","Buenas tardes, agradecemos su confianza, solicitaremos la infor",openned
2020,226,2020-05-22,,<a href=https://happyend24.ru>эротический массаж королёв</a> ил,closed
2020,189,2020-05-22,Denuncia sobre mal manejo de pacientes en el uso de material inadecuado para su tratamiento en Centro de Contencion,"Buen día, nos gustaría saber en que centro asistencial sucedier",openned
2020,239,2020-05-23,,Lwnlxueil  <a href=https://krovlyaguru.ru/krovelnye-lestniczy/,closed
2020,240,2020-05-23,,"<a href=""http://auplaycasino.com/"">best online casino in austra",closed
2020,237,2020-05-23,,"how can i buy viagra without seeing a doctor <a href=""https://j",closed
2020,236,2020-05-23,,"Nsw to tighten security foi laws after an American citizen, Aar",closed
2020,234,2020-05-23,,Man hurt in stupid skateboard stunt Copyright by KRON - All rig,closed
2020,233,2020-05-23,,"http://mewkid.net/when-is-xaxlop/ - Buy Amoxicillin <a href=""ht",closed
2020,232,2020-05-23,,"http://mewkid.net/when-is-xaxlop/ - Amoxicillin <a href=""http:/",closed
2020,231,2020-05-23,,<a href=http://tvteka.net/>Все русские тв каналы в HD</a> качес,closed
2020,229,2020-05-23,,Have you ever tried cybersex? Let’s give each other pl,closed
2020,228,2020-05-23,,Наша компания занимается расскруткой продвижение сайта буржунет,closed
2020,235,2020-05-23,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,238,2020-05-23,,"Действительно, наша система тестирования создавалась в  сотруд",closed
2020,230,2020-05-23,,<a href=https://megaremont.pro/msk-restavratsiya-vann/emalirovk,closed
2020,245,2020-05-24,,Libs nationals reject joint ticket proposal for next visit by P,closed
2020,248,2020-05-24,,"Здравствуйте,  мы собрали для вас самые точные и честные прогн",closed
2020,244,2020-05-24,,Scott admits ribbing after losing to wiebe was not something he,closed
2020,243,2020-05-24,,Facelift for adelaide clogged courts revealed by the Australian,closed
2020,242,2020-05-24,,Ai experts build neural network help researchers search dugongs,closed
2020,241,2020-05-24,,"Discover 33,124 code scripts and plugins from $2  All the code",closed
2020,249,2020-05-24,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,246,2020-05-24,,"Держатель визиток, тел.: +7(495)963-48-53, Вы можете ознакомить",closed
2020,247,2020-05-24,,Два ёмких тоста:    У одной женщины родился мальчик. Во всем,closed
2020,250,2020-05-25,,Возрождение небывалого интереса к возрождающемуся искусству худ,closed
2020,252,2020-05-25,,https://www.google.com.tw/news/url?url=http://gg.moscomsat.com/,closed
2020,251,2020-05-25,,"Наши специалисты находятся на постоянном обучении, посещают рег",closed
2020,253,2020-05-26,,всем интересующимся рекомендую затестить <a href=https://shop.c,closed
2020,254,2020-05-26,Solicitud de información sobre el sueldo del secretario jurídico de la Presidencia Conan Castro.,Se recibió mensaje de usuario a través de la fan page de ALAC e,openned
2020,255,2020-05-26,,"<div class=""boardReadBody"">  RU-486, the first trade name for",closed
2020,256,2020-05-26,,,closed
2020,258,2020-05-26,,https://regamega1x.org/ - 1xbet зеркало: непосредственный интер,closed
2020,259,2020-05-26,,"Мы предлагаем покрытия от таких марок, как Desso, Bigelow, Gask",closed
2020,260,2020-05-26,,Дизайн и верстка  Вы можете отправить нам ваши макеты для изго,closed
2020,257,2020-05-26,,"Tor has everything: cloned cards, fake money, banned porn, hack",closed
2020,145,2020-05-26,Consulta de informacion sobre becas otorgadas por la Alcaldia de Santa Ana,"Hola, desea saber cuantas becas tiene la alcaldía de Santa Ana,",openned
2020,146,2020-05-26,Peticion de informacion sobre el bono especial otorgado para los empleados de Migracion,"Gracias por contactarnos, se procederá a solicitar la informaci",openned
2020,148,2020-05-26,Solicitud de informacion sobre la emergencia del COVID-19,"Gracias por contactarnos, nos gustaría que fuera mas especifico",openned
2020,261,2020-05-26,,купить акции сбербанка    <a href=https://chernykh.ffin.ru/>г,closed
2020,265,2020-05-27,,Ни один современный смартфон не обходится без интересных игруше,closed
2020,266,2020-05-27,,<b>Приветствуем Вас!  <a href=https://uruslugy.cloud/registrat,closed
2020,267,2020-05-27,,Daftar 918Kiss – Uberwin.club   <a href=http://www.uberwin.club,closed
2020,268,2020-05-27,,"Гостиная — главное помещение каждого дома, а значит, её оформле",closed
2020,269,2020-05-27,,Наша фирменная услуга грузоперевозки была основана в целях комф,closed
2020,264,2020-05-27,,"Second citizenship of EU, Israel and carribean countries.  Res",closed
2020,270,2020-05-27,"Acciones de abuso de autoridad por parte de la PNC, realizados a comunidad indigena en San Antonio del Monte","Usuario miembro de comunidad indigena de San Antonio del Monte,",openned
2020,270,2020-05-27,"Acciones de abuso de autoridad por parte de la PNC, realizados a comunidad indigena en San Antonio del Monte",Se le manifesto que ya hemos recibido varias denuncias sobre es,openned
2020,271,2020-05-27,Asesoria sobrepermiso de instalacion de una antena telefonica,"Usuaria solicita asesoria via telefonica, para expresarnos la s",openned
2020,263,2020-05-27,,"Довольно интересно  _________________  <a href=""https://allto",closed
2020,271,2020-05-27,Asesoria sobrepermiso de instalacion de una antena telefonica,Se le manifestoa  a la usuaria que si la propiedad donde esta c,openned
2020,262,2020-05-27,,как вывести деньги со счета киевстара    <a href=https://pay.,closed
2020,275,2020-05-28,,Привет мои хорошие.  Можешь называть меня Алика.  Познакомлюс,closed
2020,274,2020-05-28,,herbal magazines  <a href= http://natjecanja.hfd.hr/chloroquine,closed
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,Se le aconsejo que el debia esperar una propuesta de su jefe po,openned
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,Usuario nos llamo a las 4 de la tarde para comentarnos que se h,openned
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,Usuario agardecio el apoyo brindado y manifiesta que fue de gra,openned
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,"El usuario se desplazo al Ministerio de Trabajo, y manifiesta l",openned
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,Me comunique con el ususario para expresarle que se dirigiera a,openned
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,"Hable al Minsiterio de Trabajo Regional Santa Ana, y me contest",openned
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,"Se comunico nuevamente el usuario, manifestandome que no habia",openned
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,"Se le asesoro al usuario, que en este caso debia la empresa de",openned
2020,273,2020-05-28,Asesoria sobre suspencion de contrato laboral ilegal,Usuario realizo llamada telefonica por la mañana para solicitar,openned
2020,272,2020-05-28,,http://williammorrow.com/__media__/js/netsoltrademark.php?d=vrp,closed
2020,278,2020-05-29,,Warne rules out england aid for Pakistan.  The prime minister h,closed
2020,287,2020-05-29,,Наш знаменитый холдинг безграничным навыком в сфере производств,closed
2020,286,2020-05-29,,Примите сердечные приветствия от нас с Удачей в Лото! Офоpмить,closed
2020,285,2020-05-29,,tembak ikan scr888 – 918indo.com   <a href=http://www.918indo.c,closed
2020,283,2020-05-29,,http://shvedki.biz.ua,closed
2020,282,2020-05-29,,Man stabbed with screwdriver at cottesloe church in west Belfas,closed
2020,281,2020-05-29,,xe-88.asia – Official XE-88 Online Casino Website   <a href=htt,closed
2020,280,2020-05-29,,New operating theatre aims at cutting act waiting lists to five,closed
2020,279,2020-05-29,,Uninvited helicopter anger has put a major stress on the city's,closed
2020,277,2020-05-29,,Here's How An African Shaman SAVED My Life with a... 10-Second,closed
2020,284,2020-05-29,,Мы предлагаем стероиды киев <a href=https://hulkshop57.blogspot,closed
2020,276,2020-05-29,,<b>Здравствуйте!  <a href=https://forum.igclubs.org>Компания N,closed
2020,292,2020-05-30,,1500$ Free gift to everyone! http://ruinstaforex.ru/  Hurry up,closed
2020,294,2020-05-30,,Работа союза художников	https://svafot.ru/Услуги-художников-Ста,closed
2020,293,2020-05-30,,<b>SEE MY NEW VIDEO</b> <a href=https://www.pornhub.com/view_vi,closed
2020,291,2020-05-30,,Hello guys!  Watch my webcam masturbation videos - https,closed
2020,290,2020-05-30,,http://berdsk.firmsmap.ru/avtoservis-po-prodazhe-i-ustanovke-av,closed
2020,289,2020-05-30,,"<a href=""http://belgspeelcasino.com/"">gratis roulette spelen</a",closed
2020,288,2020-05-30,,Наш знаменитый холдинг безграничным навыком в сфере производств,closed
2020,295,2020-05-31,,canadian pharmacy generic viagra  <a href=https://ukcanadianpha,closed
2020,296,2020-05-31,,Как каждый догодался я предлагаю заработать с помощью рынка фор,closed
2020,299,2020-06-01,,"More than just a game october 12  ""You get tired of going back",closed
2020,300,2020-06-01,,<b></b>,closed
2020,301,2020-06-01,,http://mokomoco.com/__media__/js/netsoltrademark.php?d=vrpornli,closed
2020,302,2020-06-01,Asesoria sobre suspension laboral,"Usuaria se comunica via telefonica, solicitando asesoria en rel",openned
2020,302,2020-06-01,Asesoria sobre suspension laboral,Se le manifesto a la usuaria que debe de revisar la documentaci,openned
2020,302,2020-06-01,Asesoria sobre suspension laboral,Me manifiesta usuaria que se reunio con su jefe inmediato y que,openned
2020,303,2020-06-01,,<b>Здравствуйте!  <a href=https://forum.igclubs.org>Компания N,closed
2020,298,2020-06-01,,Coroner praises emergency response to sarah paino crash death,closed
2020,297,2020-06-01,,A million chinese evacuated over fatal floods  One woman was ki,closed
2020,304,2020-06-01,,Exhausted? No desire?  acquistare cialis 20 mgcialis donde pued,closed
2020,305,2020-06-01,,"Здравствуйте,  мы собрали для вас самые точные и честные прогн",closed
2020,313,2020-06-02,,The best adult Dating site loveawake.ru,closed
2020,312,2020-06-02,,Best Medications Without Prescription!  Buy Cheap Medications,closed
2020,306,2020-06-02,,Way cool! Some very valid points! I appreciate you penning this,closed
2020,311,2020-06-02,,Get news of the latest releases for the best online casino slot,closed
2020,310,2020-06-02,,"where can i buy viagra in los angeles <a href=""https://judpharm",closed
2020,309,2020-06-02,,NERF Power Moves Marvel Avengers Iron Man Repulsor Blast    <,closed
2020,308,2020-06-02,,"Представьте, что Ваше коммерческое предложение отправлено в фор",closed
2020,307,2020-06-02,,Полы в Аэропорты и вокзалы    <a href=https://xn--b1ami3a.xn-,closed
2020,314,2020-06-02,,Добрый день россияне скоро осталось до престоящего курортного с,closed
2020,151,2020-06-02,Solicitud de informacion sobre el presupuesto asignado para la compensacion economica otorgado a algunos ciudadanos salvadoreños y la providad del presidente,"Buenas tardes, solicitaremos la informacion, a la Corte de Cuen",closed
2020,149,2020-06-02,Informacion sobre talleres vocacionales impartidos en la Alcaldia Municipal de Santa Ana,"Buenas tardes, la informacion sobre los talleres vocacionales y",closed
2020,150,2020-06-02,Informacion sobre talleres vocacionales impartidos por la Alcaldia Municipal de Santa Ana,"Buenas tardes, esta informacion ya se encuentr en nuestro siste",openned
2020,150,2020-06-02,Informacion sobre talleres vocacionales impartidos por la Alcaldia Municipal de Santa Ana,"Buenas tardes, esta informacion ya se encuentr en nuestro siste",openned
2020,327,2020-06-03,"Asesoria sobre un despido injustificado de parte del MINSAL, a una enfermera que se encuentra en el exterior y no puede regresar por la emergencia del COVID -19.",Usuaria se comunico el dia martes 2 de Junio para hacer la sigu,openned
2020,327,2020-06-03,"Asesoria sobre un despido injustificado de parte del MINSAL, a una enfermera que se encuentra en el exterior y no puede regresar por la emergencia del COVID -19.",Se le manifesto que en este caso la informacion la puede solici,openned
2020,327,2020-06-03,"Asesoria sobre un despido injustificado de parte del MINSAL, a una enfermera que se encuentra en el exterior y no puede regresar por la emergencia del COVID -19.",Me siguio manifestando que ella le llamo la misma semana y que,openned
2020,326,2020-06-03,,"Спасидо, +   _________________  <a href=""https://bets.all100t",closed
2020,325,2020-06-03,,,closed
2020,324,2020-06-03,,General contractor manhattan    The  duty of General  develop,closed
2020,322,2020-06-03,,Exhausted? No desire?  cialis sube tension arterialcialis inste,closed
2020,321,2020-06-03,,Expert <a href=https://www.jackpotbetonline.com/><b>Online Casi,closed
2020,320,2020-06-03,,Официальный сайт Покердом    <a href=https://pokerdom-officia,closed
2020,323,2020-06-03,,<a href=https://piluli.online/>риталин купить без рецепта в мос,closed
2020,318,2020-06-03,,Официальный сайт Покердом    <a href=https://pokerdom-wiki.ru,closed
2020,317,2020-06-03,,Официальный сайт Покердом    <a href=http://ru-pokerdom-ofici,closed
2020,316,2020-06-03,,"tablets <a href=""http://tabletswalmart.com"">tablРµts list</a> <",closed
2020,315,2020-06-03,,etisalat elife home internet plans/packages,closed
2020,319,2020-06-03,,<!-- admitad.banner: frgi61ywkc6afb653ef516525dc3e8 AliExpress,closed
2020,334,2020-06-04,,Получите доступ к магазину гидры для моментальных покупок и зак,closed
2020,333,2020-06-04,,etisalat elife home internet plans/packages,closed
2020,332,2020-06-04,,Try your luck for <a href=https://www.jackpotbetonline.com/><b>,closed
2020,331,2020-06-04,,mangodv.biz Супер акция не пропусти!!! <a href=https://mangodv.,closed
2020,330,2020-06-04,,<b>Все задоются вопросом <a href=https://xn--legalr-81a.com/>le,closed
2020,329,2020-06-04,,<a href=https://www.victorinox.market/product/GR171113946>много,closed
2020,328,2020-06-04,,Промышленные полы    <a href=https://feidal.ru.com/>Полы в Об,closed
2020,327,2020-06-04,"Asesoria sobre un despido injustificado de parte del MINSAL, a una enfermera que se encuentra en el exterior y no puede regresar por la emergencia del COVID -19.","Usuaria se comunica via telefonica con mi persona, para externa",openned
2020,337,2020-06-04,,"http://mewkid.net/when-is-xicix/ - Amoxicillin 500mg <a href=""h",closed
2020,338,2020-06-04,,http://bcame.com/__media__/js/netsoltrademark.php?d=vrpornlinks,closed
2020,335,2020-06-04,,There are many <a href=https://www.jackpotbetonline.com/><b>onl,closed
2020,327,2020-06-04,"Asesoria sobre un despido injustificado de parte del MINSAL, a una enfermera que se encuentra en el exterior y no puede regresar por la emergencia del COVID -19.",Se le manifesto a al usuaria que no debe tener temor de las acc,openned
2020,336,2020-06-04,,"http://mewkid.net/when-is-xicix/ - Buy Amoxicillin <a href=""htt",closed
2020,341,2020-06-05,,Help with dissertation writing. <a href=https://5x.writingservi,closed
2020,340,2020-06-05,,<a href=https://atuxtu.it/CBm5kcGC>1 CAPSULE - 7 HOURS OF SEX</,closed
2020,339,2020-06-05,,<b>Здравствуйте!  <a href=http://novo.homeservicepc.ru/vkp.htm,closed
2020,343,2020-06-05,,Подбор полезных (лайфхак) материалов по недвижимости (делюсь):,closed
2020,342,2020-06-05,Denuncia por corrupcion de Familia Siman,"La familia siman, financio las pandillas, ellos le dieron el di",openned
2020,349,2020-06-06,,Bet777 online casino and sports betting review.<a href=https://,closed
2020,348,2020-06-06,,Наш знаменитый холдинг безграничным навыком в сфере производств,closed
2020,347,2020-06-06,,"<a href=https://funale.ru/>Люстры, светильники, освещение — куп",closed
2020,346,2020-06-06,Denuncia por cobros de usos de laboratorios en Universidad Matias Delgado,Buenas noches! Quiero denunciar que la Universidad Dr. José Ma,openned
2020,345,2020-06-06,,Buenas noches! Quiero denunciar que la Universidad Dr. José Ma,closed
2020,344,2020-06-06,,упражнения увеличение члена    : Увеличение члена   https://bi,closed
2020,350,2020-06-07,,"Спасидо, +   _________________  <a href=""https://topsmartbets",closed
2020,351,2020-06-07,,<a href=https://tl.rulate.ru/>Новеллы онлайн</a> это интересное,closed
2020,352,2020-06-07,,<a href=https://s-pravo.ru/pechat-dlya-individualnogo-predprini,closed
2020,353,2020-06-07,,"<a href="" https://youtube.com/watch?v=xEy8EGocxJc/ "">Скачать Wh",closed
2020,342,2020-06-08,Denuncia por corrupcion de Familia Siman,"Buenas tardes, un gusto poder ayudarle, quisieramos saber si po",openned
2020,359,2020-06-08,Asesoria para solicitar su expediente medico por ser activa del COVID.19,Usuaria se comunica via telefonica para solicitarnos el formato,openned
2020,358,2020-06-08,"Asesoria sobre peticion de expediente medico, por diagnostico de COVID-19","Se le manifesto cual era el procedimiento a seguir, y se le bri",openned
2020,358,2020-06-08,"Asesoria sobre peticion de expediente medico, por diagnostico de COVID-19",Usuario se comunica via telefonica para solicitarnos el formato,openned
2020,357,2020-06-08,,<a href=https://timeblock.ru/shop/>PYRROLOCHINOLINCHINON – PQQ<,closed
2020,356,2020-06-08,,http://atrol.ru,closed
2020,355,2020-06-08,,Наша знаменитая компания оказывает услуги по реконструкции и оч,closed
2020,359,2020-06-08,Asesoria para solicitar su expediente medico por ser activa del COVID.19,"Se le manifesto cual era el procedimiento a seguir, y se le bri",openned
2020,346,2020-06-08,Denuncia por cobros de usos de laboratorios en Universidad Matias Delgado,"Buenos dias, te agardecemos la confianza de interponer tu denun",openned
2020,354,2020-06-08,,<b>Приветствуем Вас!  <a href=https://forum.igclubs.org>Компан,closed
2020,364,2020-06-09,Asesoria en relacion a cobro de emergia electrica y la aplicacion del decreto 601,"Se le contesto a la usuaria que en este caso, se debe esperar l",openned
2020,367,2020-06-09,,"Качественная уборка квартир, домов, офисов в Санкт-Петербурге и",closed
2020,366,2020-06-09,,хочу купить российское гражданство    <a href=https://www.ast,closed
2020,365,2020-06-09,,Our company provides a wide variety of non prescription product,closed
2020,364,2020-06-09,Asesoria en relacion a cobro de emergia electrica y la aplicacion del decreto 601,Usuaria nos consulta sobre la informacion que brindo este dia A,openned
